order_id,order_date,quantity,unit_price,revenue,status,product_category,product_code,customer_name,country,territory,deal_size,quarter,month,year
10184,2003-11-14,31,60.11,1863.41,Shipped,Classic Cars,S24_1444,"Iberia Gift Imports, Corp.",Spain,EMEA,Small,4,11,2003
10195,2003-11-25,44,66.47,2924.68,Shipped,Classic Cars,S24_1444,Mini Classics,USA,Unknown,Small,4,11,2003
10207,2003-12-09,49,46.82,2294.18,Shipped,Classic Cars,S24_1444,Diecast Collectables,USA,Unknown,Small,4,12,2003
10220,2004-02-12,26,56.07,1457.82,Shipped,Classic Cars,S24_1444,"Clover Collections, Co.",Ireland,EMEA,Small,1,2,2004
10230,2004-03-15,36,54.33,1955.88,Shipped,Classic Cars,S24_1444,"Blauer See Auto, Co.",Germany,EMEA,Small,1,3,2004
10246,2004-05-05,44,52.6,2314.4,Shipped,Classic Cars,S24_1444,Euro Shopping Channel,Spain,EMEA,Small,2,5,2004
10259,2004-06-15,28,46.82,1310.96,Shipped,Classic Cars,S24_1444,Handji Gifts& Co,Singapore,APAC,Small,2,6,2004
10271,2004-07-20,45,64.74,2913.3,Shipped,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,7,2004
10282,2004-08-20,29,46.82,1357.78,Shipped,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,8,2004
10292,2004-09-08,40,53.75,2150.0,Shipped,Classic Cars,S24_1444,Land of Toys Inc.,USA,Unknown,Small,3,9,2004
10305,2004-10-13,45,61.85,2783.25,Shipped,Classic Cars,S24_1444,Marta's Replicas Co.,USA,Unknown,Small,4,10,2004
10314,2004-10-22,44,53.18,2339.92,Shipped,Classic Cars,S24_1444,Heintze Collectables,Denmark,EMEA,Small,4,10,2004
10324,2004-11-05,25,69.16,1729.0,Shipped,Classic Cars,S24_1444,Vitachrome Inc.,USA,Unknown,Small,4,11,2004
10336,2004-11-20,45,100.0,5972.4,Shipped,Classic Cars,S24_1444,"La Corne D'abondance, Co.",France,EMEA,Medium,4,11,2004
10349,2004-12-01,48,47.4,2275.2,Shipped,Classic Cars,S24_1444,Muscle Machine Inc,USA,Unknown,Small,4,12,2004
10358,2004-12-10,44,60.76,2673.44,Shipped,Classic Cars,S24_1444,Euro Shopping Channel,Spain,EMEA,Small,4,12,2004
10371,2005-01-23,25,97.27,2431.75,Shipped,Classic Cars,S24_1444,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,1,2005
10383,2005-02-22,22,91.76,2018.72,Shipped,Classic Cars,S24_1444,Euro Shopping Channel,Spain,EMEA,Small,1,2,2005
10394,2005-03-15,31,50.29,1558.99,Shipped,Classic Cars,S24_1444,Euro Shopping Channel,Spain,EMEA,Small,1,3,2005
10412,2005-05-03,21,52.6,1104.6,Shipped,Classic Cars,S24_1444,Euro Shopping Channel,Spain,EMEA,Small,2,5,2005
10425,2005-05-31,55,46.82,2575.1,In Process,Classic Cars,S24_1444,La Rochelle Gifts,France,EMEA,Small,2,5,2005
10107,2003-02-24,25,100.0,2845.75,Shipped,Motorcycles,S24_1578,Land of Toys Inc.,USA,Unknown,Small,1,2,2003
10120,2003-04-29,35,98.05,3431.75,Shipped,Motorcycles,S24_1578,"Australian Collectors, Co.",Australia,APAC,Medium,2,4,2003
10134,2003-07-01,35,93.54,3273.9,Shipped,Motorcycles,S24_1578,Lyon Souveniers,France,EMEA,Medium,3,7,2003
10145,2003-08-25,43,95.8,4119.4,Shipped,Motorcycles,S24_1578,Toys4GrownUps.com,USA,Unknown,Medium,3,8,2003
10159,2003-10-10,44,100.0,5355.68,Shipped,Motorcycles,S24_1578,Corporate Gift Ideas Co.,USA,Unknown,Medium,4,10,2003
10168,2003-10-28,50,100.0,5747.5,Shipped,Motorcycles,S24_1578,Technics Stores Inc.,USA,Unknown,Medium,4,10,2003
10180,2003-11-11,48,100.0,5355.36,Shipped,Motorcycles,S24_1578,Daedalus Designs Imports,France,EMEA,Medium,4,11,2003
10188,2003-11-18,25,100.0,2535.75,Shipped,Motorcycles,S24_1578,Herkku Gifts,Norway,EMEA,Small,4,11,2003
10201,2003-12-01,39,100.0,4351.23,Shipped,Motorcycles,S24_1578,Mini Wheels Co.,USA,Unknown,Medium,4,12,2003
10211,2004-01-15,25,90.16,2254.0,Shipped,Motorcycles,S24_1578,Auto Canal Petit,France,EMEA,Small,1,1,2004
10223,2004-02-20,32,91.29,2921.28,Shipped,Motorcycles,S24_1578,"Australian Collectors, Co.",Australia,APAC,Small,1,2,2004
10237,2004-04-05,20,100.0,2299.0,Shipped,Motorcycles,S24_1578,Vitachrome Inc.,USA,Unknown,Small,2,4,2004
10251,2004-05-18,26,100.0,2637.18,Shipped,Motorcycles,S24_1578,Tekni Collectables Inc.,USA,Unknown,Small,2,5,2004
10263,2004-06-28,42,100.0,4307.52,Shipped,Motorcycles,S24_1578,Gift Depot Inc.,USA,Unknown,Medium,2,6,2004
10275,2004-07-23,21,100.0,2153.76,Shipped,Motorcycles,S24_1578,La Rochelle Gifts,France,EMEA,Small,3,7,2004
10285,2004-08-27,34,100.0,3716.88,Shipped,Motorcycles,S24_1578,Marta's Replicas Co.,USA,Unknown,Medium,3,8,2004
10299,2004-09-30,47,100.0,5455.76,Shipped,Motorcycles,S24_1578,"Toys of Finland, Co.",Finland,EMEA,Medium,3,9,2004
10309,2004-10-15,21,100.0,2650.62,Shipped,Motorcycles,S24_1578,Baane Mini Imports,Norway,EMEA,Small,4,10,2004
10318,2004-11-02,48,100.0,6437.28,Shipped,Motorcycles,S24_1578,Diecast Classics Inc.,USA,Unknown,Medium,4,11,2004
10329,2004-11-15,30,87.78,2633.4,Shipped,Motorcycles,S24_1578,Land of Toys Inc.,USA,Unknown,Small,4,11,2004
10339,2004-11-23,27,84.39,2278.53,Shipped,Motorcycles,S24_1578,"Tokyo Collectables, Ltd",Japan,Japan,Small,4,11,2004
10362,2005-01-05,50,96.92,4846.0,Shipped,Motorcycles,S24_1578,Technics Stores Inc.,USA,Unknown,Medium,1,1,2005
10374,2005-02-02,38,100.0,4197.1,Shipped,Motorcycles,S24_1578,"Australian Gift Network, Co",Australia,APAC,Medium,1,2,2005
10389,2005-03-03,45,100.0,4597.65,Shipped,Motorcycles,S24_1578,Scandinavian Gift Ideas,Sweden,EMEA,Medium,1,3,2005
10403,2005-04-08,46,100.0,5287.7,Shipped,Motorcycles,S24_1578,"UK Collectables, Ltd.",UK,EMEA,Medium,2,4,2005
10417,2005-05-13,35,100.0,3550.05,Disputed,Motorcycles,S24_1578,Euro Shopping Channel,Spain,EMEA,Medium,2,5,2005
10110,2003-03-18,29,59.37,1721.73,Shipped,Classic Cars,S24_1628,"AV Stores, Co.",UK,EMEA,Small,1,3,2003
10123,2003-05-20,50,59.87,2993.5,Shipped,Classic Cars,S24_1628,Atelier graphique,France,EMEA,Small,2,5,2003
10137,2003-07-10,26,49.81,1295.06,Shipped,Classic Cars,S24_1628,Reims Collectables,France,EMEA,Small,3,7,2003
10148,2003-09-11,47,56.85,2671.95,Shipped,Classic Cars,S24_1628,"Anna's Decorations, Ltd",Australia,APAC,Small,3,9,2003
10161,2003-10-17,23,53.33,1226.59,Shipped,Classic Cars,S24_1628,Heintze Collectables,Denmark,EMEA,Small,4,10,2003
10172,2003-11-05,34,42.76,1453.84,Shipped,Classic Cars,S24_1628,Gift Depot Inc.,USA,Unknown,Small,4,11,2003
10181,2003-11-12,34,53.83,1830.22,Shipped,Classic Cars,S24_1628,Herkku Gifts,Norway,EMEA,Small,4,11,2003
10192,2003-11-20,47,53.83,2530.01,Shipped,Classic Cars,S24_1628,Online Diecast Creations Co.,USA,Unknown,Small,4,11,2003
10204,2003-12-02,45,49.81,2241.45,Shipped,Classic Cars,S24_1628,Muscle Machine Inc,USA,Unknown,Small,4,12,2003
10212,2004-01-16,45,53.33,2399.85,Shipped,Classic Cars,S24_1628,Euro Shopping Channel,Spain,EMEA,Small,1,1,2004
10226,2004-02-26,36,43.27,1557.72,Shipped,Classic Cars,S24_1628,Collectable Mini Designs Co.,USA,Unknown,Small,1,2,2004
10241,2004-04-13,21,40.25,845.25,Shipped,Classic Cars,S24_1628,Mini Caravy,France,EMEA,Small,2,4,2004
10266,2004-07-06,28,48.3,1352.4,Shipped,Classic Cars,S24_1628,L'ordine Souveniers,Italy,EMEA,Small,3,7,2004
10278,2004-08-06,35,45.28,1584.8,Shipped,Classic Cars,S24_1628,Signal Gift Stores,USA,Unknown,Small,3,8,2004
10288,2004-09-01,50,52.32,2616.0,Shipped,Classic Cars,S24_1628,Handji Gifts& Co,Singapore,APAC,Small,3,9,2004
10301,2003-10-05,22,51.32,1129.04,Shipped,Classic Cars,S24_1628,"Norway Gifts By Mail, Co.",Norway,EMEA,Small,4,10,2003
10311,2004-10-16,45,49.3,2218.5,Shipped,Classic Cars,S24_1628,Euro Shopping Channel,Spain,EMEA,Small,4,10,2004
10321,2004-11-04,48,42.26,2028.48,Shipped,Classic Cars,S24_1628,FunGiftIdeas.com,USA,Unknown,Small,4,11,2004
10332,2004-11-17,20,87.96,1759.2,Shipped,Classic Cars,S24_1628,"AV Stores, Co.",UK,EMEA,Small,4,11,2004
10343,2004-11-24,27,36.21,977.67,Shipped,Classic Cars,S24_1628,Reims Collectables,France,EMEA,Small,4,11,2004
10367,2005-01-12,38,38.5,1463.0,Resolved,Classic Cars,S24_1628,Toys4GrownUps.com,USA,Unknown,Small,1,1,2005
10379,2005-02-10,32,100.0,3970.56,Shipped,Classic Cars,S24_1628,Euro Shopping Channel,Spain,EMEA,Medium,1,2,2005
10407,2005-04-22,64,40.25,2576.0,On Hold,Classic Cars,S24_1628,The Sharp Gifts Warehouse,USA,Unknown,Small,2,4,2005
10420,2005-05-29,37,60.37,2233.69,In Process,Classic Cars,S24_1628,Souveniers And Things Co.,Australia,APAC,Small,2,5,2005
10106,2003-02-17,28,88.63,2481.64,Shipped,Planes,S24_1785,Rovelli Gifts,Italy,EMEA,Small,1,2,2003
10120,2003-04-29,39,100.0,4651.53,Shipped,Planes,S24_1785,"Australian Collectors, Co.",Australia,APAC,Medium,2,4,2003
10133,2003-06-27,41,94.1,3858.1,Shipped,Planes,S24_1785,Euro Shopping Channel,Spain,EMEA,Medium,2,6,2003
10145,2003-08-25,40,87.54,3501.6,Shipped,Planes,S24_1785,Toys4GrownUps.com,USA,Unknown,Medium,3,8,2003
10168,2003-10-28,49,100.0,6433.7,Shipped,Planes,S24_1785,Technics Stores Inc.,USA,Unknown,Medium,4,10,2003
10210,2004-01-12,27,98.48,2658.96,Shipped,Planes,S24_1785,Osaka Souveniers Co.,Japan,Japan,Small,1,1,2004
10223,2004-02-20,34,100.0,3608.76,Shipped,Planes,S24_1785,"Australian Collectors, Co.",Australia,APAC,Medium,1,2,2004
10235,2004-04-02,23,96.29,2214.67,Shipped,Planes,S24_1785,"Royal Canadian Collectables, Ltd.",Canada,Unknown,Small,2,4,2004
10250,2004-05-11,31,88.63,2747.53,Shipped,Planes,S24_1785,The Sharp Gifts Warehouse,USA,Unknown,Small,2,5,2004
10262,2004-06-24,34,97.38,3310.92,Cancelled,Planes,S24_1785,Euro Shopping Channel,Spain,EMEA,Medium,2,6,2004
10275,2004-07-23,25,95.2,2380.0,Shipped,Planes,S24_1785,La Rochelle Gifts,France,EMEA,Small,3,7,2004
10284,2004-08-21,22,100.0,2310.88,Shipped,Planes,S24_1785,"Norway Gifts By Mail, Co.",Norway,EMEA,Small,3,8,2004
10297,2004-09-16,32,100.0,4061.76,Shipped,Planes,S24_1785,"Clover Collections, Co.",Ireland,EMEA,Medium,3,9,2004
10308,2004-10-15,31,100.0,3493.7,Shipped,Planes,S24_1785,Mini Classics,USA,Unknown,Medium,4,10,2004
10316,2004-11-01,25,100.0,2872.25,Shipped,Planes,S24_1785,giftsbymail.co.uk,UK,EMEA,Small,4,11,2004
10328,2004-11-12,47,87.54,4114.38,Shipped,Planes,S24_1785,Rovelli Gifts,Italy,EMEA,Medium,4,11,2004
10339,2004-11-23,21,50.65,1063.65,Shipped,Planes,S24_1785,"Tokyo Collectables, Ltd",Japan,Japan,Small,4,11,2004
10353,2004-12-04,28,71.73,2008.44,Shipped,Planes,S24_1785,Gift Ideas Corp.,USA,Unknown,Small,4,12,2004
10374,2005-02-02,46,94.1,4328.6,Shipped,Planes,S24_1785,"Australian Gift Network, Co",Australia,APAC,Medium,1,2,2005
10386,2005-03-01,33,41.71,1376.43,Resolved,Planes,S24_1785,Euro Shopping Channel,Spain,EMEA,Small,1,3,2005
10398,2005-03-30,43,100.0,5552.16,Shipped,Planes,S24_1785,Reims Collectables,France,EMEA,Medium,1,3,2005
10401,2005-04-03,38,96.29,3659.02,On Hold,Planes,S24_1785,Tekni Collectables Inc.,USA,Unknown,Medium,2,4,2005
10416,2005-05-10,47,88.63,4165.61,Shipped,Planes,S24_1785,L'ordine Souveniers,Italy,EMEA,Medium,2,5,2005
10101,2003-01-09,45,31.2,1404.0,Shipped,Vintage Cars,S24_1937,"Blauer See Auto, Co.",Germany,EMEA,Small,1,1,2003
10110,2003-03-18,20,35.51,710.2,Shipped,Vintage Cars,S24_1937,"AV Stores, Co.",UK,EMEA,Small,1,3,2003
10124,2003-05-21,45,37.84,1702.8,Shipped,Vintage Cars,S24_1937,Signal Gift Stores,USA,Unknown,Small,2,5,2003
10149,2003-09-12,36,33.19,1194.84,Shipped,Vintage Cars,S24_1937,Signal Collectibles Ltd.,USA,Unknown,Small,3,9,2003
10162,2003-10-18,37,27.22,1007.14,Shipped,Vintage Cars,S24_1937,Corporate Gift Ideas Co.,USA,Unknown,Small,4,10,2003
10173,2003-11-05,31,31.53,977.43,Shipped,Vintage Cars,S24_1937,Rovelli Gifts,Italy,EMEA,Small,4,11,2003
10182,2003-11-12,39,36.84,1436.76,Shipped,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,USA,Unknown,Small,4,11,2003
10193,2003-11-21,26,29.21,759.46,Shipped,Vintage Cars,S24_1937,"Australian Collectables, Ltd",Australia,APAC,Small,4,11,2003
10205,2003-12-03,32,37.17,1189.44,Shipped,Vintage Cars,S24_1937,Euro Shopping Channel,Spain,EMEA,Small,4,12,2003
10214,2004-01-26,20,34.19,683.8,Shipped,Vintage Cars,S24_1937,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small,1,1,2004
10227,2004-03-02,42,29.21,1226.82,Shipped,Vintage Cars,S24_1937,"Saveley & Henriot, Co.",France,EMEA,Small,1,3,2004
10243,2004-04-26,33,29.54,974.82,Shipped,Vintage Cars,S24_1937,Diecast Collectables,USA,Unknown,Small,2,4,2004
10280,2004-08-17,20,28.88,577.6,Shipped,Vintage Cars,S24_1937,Amica Models & Co.,Italy,EMEA,Small,3,8,2004
10288,2004-09-01,29,38.17,1106.93,Shipped,Vintage Cars,S24_1937,Handji Gifts& Co,Singapore,APAC,Small,3,9,2004
10304,2004-10-11,23,30.2,694.6,Shipped,Vintage Cars,S24_1937,Auto Assoc. & Cie.,France,EMEA,Small,4,10,2004
10312,2004-10-21,39,29.54,1152.06,Shipped,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,USA,Unknown,Small,4,10,2004
10322,2004-11-04,20,100.0,2624.0,Shipped,Vintage Cars,S24_1937,Online Diecast Creations Co.,USA,Unknown,Small,4,11,2004
10332,2004-11-17,45,81.91,3685.95,Shipped,Vintage Cars,S24_1937,"AV Stores, Co.",UK,EMEA,Medium,4,11,2004
10344,2004-11-25,20,35.18,703.6,Shipped,Vintage Cars,S24_1937,Marseille Mini Autos,France,EMEA,Small,4,11,2004
10356,2004-12-09,48,100.0,9720.0,Shipped,Vintage Cars,S24_1937,Lyon Souveniers,France,EMEA,Large,4,12,2004
10367,2005-01-12,23,36.29,834.67,Resolved,Vintage Cars,S24_1937,Toys4GrownUps.com,USA,Unknown,Small,1,1,2005
10380,2005-02-16,32,70.56,2257.92,Shipped,Vintage Cars,S24_1937,Euro Shopping Channel,Spain,EMEA,Small,1,2,2005
10391,2005-03-09,33,100.0,8344.71,Shipped,Vintage Cars,S24_1937,"Anna's Decorations, Ltd",Australia,APAC,Large,1,3,2005
10409,2005-04-23,61,29.54,1801.94,Shipped,Vintage Cars,S24_1937,Handji Gifts& Co,Singapore,APAC,Small,2,4,2005
10420,2005-05-29,45,26.88,1209.6,In Process,Vintage Cars,S24_1937,Souveniers And Things Co.,Australia,APAC,Small,2,5,2005
10107,2003-02-24,38,83.03,3155.14,Shipped,Motorcycles,S24_2000,Land of Toys Inc.,USA,Unknown,Medium,1,2,2003
10120,2003-04-29,34,83.79,2848.86,Shipped,Motorcycles,S24_2000,"Australian Collectors, Co.",Australia,APAC,Small,2,4,2003
10134,2003-07-01,43,83.03,3570.29,Shipped,Motorcycles,S24_2000,Lyon Souveniers,France,EMEA,Medium,3,7,2003
10145,2003-08-25,47,83.03,3902.41,Shipped,Motorcycles,S24_2000,Toys4GrownUps.com,USA,Unknown,Medium,3,8,2003
10158,2003-10-10,22,67.03,1474.66,Shipped,Motorcycles,S24_2000,Baane Mini Imports,Norway,EMEA,Small,4,10,2003
10168,2003-10-28,29,75.41,2186.89,Shipped,Motorcycles,S24_2000,Technics Stores Inc.,USA,Unknown,Small,4,10,2003
10180,2003-11-11,28,68.55,1919.4,Shipped,Motorcycles,S24_2000,Daedalus Designs Imports,France,EMEA,Small,4,11,2003
10188,2003-11-18,40,91.4,3656.0,Shipped,Motorcycles,S24_2000,Herkku Gifts,Norway,EMEA,Medium,4,11,2003
10201,2003-12-01,25,73.88,1847.0,Shipped,Motorcycles,S24_2000,Mini Wheels Co.,USA,Unknown,Small,4,12,2003
10210,2004-01-12,30,61.7,1851.0,Shipped,Motorcycles,S24_2000,Osaka Souveniers Co.,Japan,Japan,Small,1,1,2004
10223,2004-02-20,38,69.31,2633.78,Shipped,Motorcycles,S24_2000,"Australian Collectors, Co.",Australia,APAC,Small,1,2,2004
10236,2004-04-03,36,87.6,3153.6,Shipped,Motorcycles,S24_2000,Motor Mint Distributors Inc.,USA,Unknown,Medium,2,4,2004
10250,2004-05-11,32,87.6,2803.2,Shipped,Motorcycles,S24_2000,The Sharp Gifts Warehouse,USA,Unknown,Small,2,5,2004
10263,2004-06-28,37,62.46,2311.02,Shipped,Motorcycles,S24_2000,Gift Depot Inc.,USA,Unknown,Small,2,6,2004
10275,2004-07-23,30,79.98,2399.4,Shipped,Motorcycles,S24_2000,La Rochelle Gifts,France,EMEA,Small,3,7,2004
10285,2004-08-27,39,70.08,2733.12,Shipped,Motorcycles,S24_2000,Marta's Replicas Co.,USA,Unknown,Small,3,8,2004
10297,2004-09-16,32,65.51,2096.32,Shipped,Motorcycles,S24_2000,"Clover Collections, Co.",Ireland,EMEA,Small,3,9,2004
10308,2004-10-15,47,63.22,2971.34,Shipped,Motorcycles,S24_2000,Mini Classics,USA,Unknown,Small,4,10,2004
10318,2004-11-02,26,86.83,2257.58,Shipped,Motorcycles,S24_2000,Diecast Classics Inc.,USA,Unknown,Small,4,11,2004
10329,2004-11-15,37,94.43,3493.91,Shipped,Motorcycles,S24_2000,Land of Toys Inc.,USA,Unknown,Medium,4,11,2004
10340,2004-11-24,55,79.98,4398.9,Shipped,Motorcycles,S24_2000,Enaco Distributors,Spain,EMEA,Medium,4,11,2004
10363,2005-01-06,21,100.0,3595.62,Shipped,Motorcycles,S24_2000,Suominen Souveniers,Finland,EMEA,Medium,1,1,2005
10375,2005-02-03,23,100.0,2443.29,Shipped,Motorcycles,S24_2000,La Rochelle Gifts,France,EMEA,Small,1,2,2005
10389,2005-03-03,49,81.4,3988.6,Shipped,Motorcycles,S24_2000,Scandinavian Gift Ideas,Sweden,EMEA,Medium,1,3,2005
10402,2005-04-07,59,87.6,5168.4,Shipped,Motorcycles,S24_2000,Auto Canal Petit,France,EMEA,Medium,2,4,2005
10416,2005-05-10,32,87.6,2803.2,Shipped,Motorcycles,S24_2000,L'ordine Souveniers,Italy,EMEA,Small,2,5,2005
10105,2003-02-11,43,100.0,6341.21,Shipped,Ships,S24_2011,Danish Wholesale Imports,Denmark,EMEA,Medium,1,2,2003
10117,2003-04-16,41,100.0,5189.78,Shipped,Ships,S24_2011,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,2,4,2003
10129,2003-06-12,45,100.0,6027.75,Shipped,Ships,S24_2011,"Stylish Desk Decors, Co.",UK,EMEA,Medium,2,6,2003
10142,2003-08-08,33,100.0,3366.0,Shipped,Ships,S24_2011,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,8,2003
10153,2003-09-28,40,100.0,5456.4,Shipped,Ships,S24_2011,Euro Shopping Channel,Spain,EMEA,Medium,3,9,2003
10167,2003-10-23,33,100.0,3812.16,Cancelled,Ships,S24_2011,Scandinavian Gift Ideas,Sweden,EMEA,Medium,4,10,2003
10177,2003-11-07,50,100.0,6083.0,Shipped,Ships,S24_2011,CAF Imports,Spain,EMEA,Medium,4,11,2003
10185,2003-11-14,30,100.0,3170.7,Shipped,Ships,S24_2011,Mini Creations Ltd.,USA,Unknown,Medium,4,11,2003
10197,2003-11-26,41,100.0,4534.6,Shipped,Ships,S24_2011,Enaco Distributors,Spain,EMEA,Medium,4,11,2003
10208,2004-01-02,35,100.0,4301.15,Shipped,Ships,S24_2011,"Saveley & Henriot, Co.",France,EMEA,Medium,1,1,2004
10221,2004-02-18,49,100.0,6804.63,Shipped,Ships,S24_2011,Petit Auto,Belgium,EMEA,Medium,1,2,2004
10232,2004-03-20,46,100.0,5652.94,Shipped,Ships,S24_2011,giftsbymail.co.uk,UK,EMEA,Medium,1,3,2004
10248,2004-05-07,48,100.0,6960.48,Cancelled,Ships,S24_2011,Land of Toys Inc.,USA,Unknown,Medium,2,5,2004
10261,2004-06-17,36,100.0,4512.6,Shipped,Ships,S24_2011,Quebec Home Shopping Network,Canada,Unknown,Medium,2,6,2004
10273,2004-07-21,22,100.0,2784.76,Shipped,Ships,S24_2011,Petit Auto,Belgium,EMEA,Small,3,7,2004
10283,2004-08-20,42,100.0,5316.36,Shipped,Ships,S24_2011,"Royal Canadian Collectables, Ltd.",Canada,Unknown,Medium,3,8,2004
10293,2004-09-09,21,100.0,2941.89,Shipped,Ships,S24_2011,Amica Models & Co.,Italy,EMEA,Small,3,9,2004
10306,2004-10-14,29,100.0,3207.4,Shipped,Ships,S24_2011,"AV Stores, Co.",UK,EMEA,Medium,4,10,2004
10315,2004-10-29,35,100.0,4215.05,Shipped,Ships,S24_2011,La Rochelle Gifts,France,EMEA,Medium,4,10,2004
10326,2004-11-09,41,100.0,4333.29,Shipped,Ships,S24_2011,"Volvo Model Replicas, Co",Sweden,EMEA,Medium,4,11,2004
10337,2004-11-21,29,71.97,2087.13,Shipped,Ships,S24_2011,Classic Legends Inc.,USA,Unknown,Small,4,11,2004
10350,2004-12-02,34,50.33,1711.22,Shipped,Ships,S24_2011,Euro Shopping Channel,Spain,EMEA,Small,4,12,2004
10372,2005-01-26,37,100.0,3910.53,Shipped,Ships,S24_2011,"Tokyo Collectables, Ltd",Japan,Japan,Medium,1,1,2005
10384,2005-02-23,28,80.54,2255.12,Shipped,Ships,S24_2011,Corporate Gift Ideas Co.,USA,Unknown,Small,1,2,2005
10396,2005-03-23,49,100.0,5720.75,Shipped,Ships,S24_2011,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,3,2005
10414,2005-05-06,23,100.0,3335.23,On Hold,Ships,S24_2011,Gifts4AllAges.com,USA,Unknown,Medium,2,5,2005
10101,2003-01-09,46,53.76,2472.96,Shipped,Vintage Cars,S24_2022,"Blauer See Auto, Co.",Germany,EMEA,Small,1,1,2003
10110,2003-03-18,39,44.35,1729.65,Shipped,Vintage Cars,S24_2022,"AV Stores, Co.",UK,EMEA,Small,1,3,2003
10124,2003-05-21,22,45.25,995.5,Shipped,Vintage Cars,S24_2022,Signal Gift Stores,USA,Unknown,Small,2,5,2003
10149,2003-09-12,49,49.28,2414.72,Shipped,Vintage Cars,S24_2022,Signal Collectibles Ltd.,USA,Unknown,Small,3,9,2003
10162,2003-10-18,43,36.29,1560.47,Shipped,Vintage Cars,S24_2022,Corporate Gift Ideas Co.,USA,Unknown,Small,4,10,2003
10173,2003-11-05,27,41.22,1112.94,Shipped,Vintage Cars,S24_2022,Rovelli Gifts,Italy,EMEA,Small,4,11,2003
10182,2003-11-12,31,36.74,1138.94,Shipped,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,USA,Unknown,Small,4,11,2003
10193,2003-11-21,20,50.62,1012.4,Shipped,Vintage Cars,S24_2022,"Australian Collectables, Ltd",Australia,APAC,Small,4,11,2003
10205,2003-12-03,24,38.08,913.92,Shipped,Vintage Cars,S24_2022,Euro Shopping Channel,Spain,EMEA,Small,4,12,2003
10214,2004-01-26,49,47.94,2349.06,Shipped,Vintage Cars,S24_2022,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small,1,1,2004
10227,2004-03-02,24,48.38,1161.12,Shipped,Vintage Cars,S24_2022,"Saveley & Henriot, Co.",France,EMEA,Small,1,3,2004
10244,2004-04-29,39,45.25,1764.75,Shipped,Vintage Cars,S24_2022,Euro Shopping Channel,Spain,EMEA,Small,2,4,2004
10255,2004-06-04,37,45.7,1690.9,Shipped,Vintage Cars,S24_2022,Mini Caravy,France,EMEA,Small,2,6,2004
10280,2004-08-17,45,47.49,2137.05,Shipped,Vintage Cars,S24_2022,Amica Models & Co.,Italy,EMEA,Small,3,8,2004
10289,2004-09-03,45,48.38,2177.1,Shipped,Vintage Cars,S24_2022,Herkku Gifts,Norway,EMEA,Small,3,9,2004
10304,2004-10-11,44,39.42,1734.48,Shipped,Vintage Cars,S24_2022,Auto Assoc. & Cie.,France,EMEA,Small,4,10,2004
10312,2004-10-21,23,37.63,865.49,Shipped,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,USA,Unknown,Small,4,10,2004
10322,2004-11-04,30,100.0,3500.1,Shipped,Vintage Cars,S24_2022,Online Diecast Creations Co.,USA,Unknown,Medium,4,11,2004
10332,2004-11-17,26,85.52,2223.52,Shipped,Vintage Cars,S24_2022,"AV Stores, Co.",UK,EMEA,Small,4,11,2004
10345,2004-11-25,43,53.76,2311.68,Shipped,Vintage Cars,S24_2022,Atelier graphique,France,EMEA,Small,4,11,2004
10356,2004-12-09,26,31.86,828.36,Shipped,Vintage Cars,S24_2022,Lyon Souveniers,France,EMEA,Small,4,12,2004
10367,2005-01-12,28,30.59,856.52,Resolved,Vintage Cars,S24_2022,Toys4GrownUps.com,USA,Unknown,Small,1,1,2005
10380,2005-02-16,27,68.35,1845.45,Shipped,Vintage Cars,S24_2022,Euro Shopping Channel,Spain,EMEA,Small,1,2,2005
10391,2005-03-09,24,100.0,4042.08,Shipped,Vintage Cars,S24_2022,"Anna's Decorations, Ltd",Australia,APAC,Medium,1,3,2005
10421,2005-05-29,40,45.7,1828.0,In Process,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,USA,Unknown,Small,2,5,2005
10103,2003-01-29,36,100.0,3680.28,Shipped,Trucks and Buses,S24_2300,Baane Mini Imports,Norway,EMEA,Medium,1,1,2003
10114,2003-04-01,21,100.0,2925.09,Shipped,Trucks and Buses,S24_2300,"La Corne D'abondance, Co.",France,EMEA,Small,2,4,2003
10126,2003-05-28,27,100.0,3415.77,Shipped,Trucks and Buses,S24_2300,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium,2,5,2003
10140,2003-07-24,47,100.0,5105.14,Shipped,Trucks and Buses,S24_2300,Technics Stores Inc.,USA,Unknown,Medium,3,7,2003
10151,2003-09-21,42,100.0,5098.8,Shipped,Trucks and Buses,S24_2300,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium,3,9,2003
